Estimated Position_x,Estimated Position_y,Measured Position_x,Measured Position_y,Waypoints_x,Waypoints_y,Lidar_x,Lidar_y
,,,,,,-0.0061968166,1.1572145169
,,,,,,0.5378310671,2.0631946370
,,,,,,1.6889044426,-0.0371901856
,,,,,,0.0001944434,0.4726382971
,,,,,,0.6532743949,0.0357823767
,,,,,,1.1899351468,-0.0229703215
,,,,,,0.1685767223,0.1123559128
,,,,,,0.0037548399,0.2858447607
,,,,,,1.7428428672,-0.0387275106
,,,,,,-0.0049937141,1.0094700736
,,,,,,1.5424176544,-0.0106176043
,,,,,,1.5553709890,1.6671763096
,,,,,,-0.03101866,0.4268298789
,,,,,,-0.0378747029,0.4546460798
,,,,,,0.001107319,0.3534090055
,,,,,,-0.1062654370,0.4359283219
,,,,,,-0.1135743129,0.21440501
,,,,,,-0.0036607489,0.9539450760
,,,,,,-0.0030650415,1.2703069795
,,,,,,0.0683203175,0.8239337638
,,,,,,-0.1672468035,0.2442383861
,,,,,,0.0532606325,0.0850847057
,,,,,,-0.0061978646,1.6430267889
,,,,,,0.0160732964,0.1162966203
,,,,,,0.0106257508,0.2579813478
,,,,,,-0.0307238195,0.787687938
,,,,,,1.5355854141,1.6763162406
,,,,,,0.0329588313,0.2757678005
,,,,,,0.0706235794,0.8402436544
,,,,,,-0.0712179611,0.5898456246
,,,,,,1.3397810478,-0.0084130536
,,,,,,0.9543077989,-0.0162554062
,,,,,,-0.0065122362,0.3000679156
,,,,,,-0.0021466804,0.9476604102
,,,,,,0.0290443806,0.1832762517
,,,,,,2.0846672172,1.2095044099
,,,,,,-0.014275813,0.3578519403
,,,,,,1.2791535748,1.7939917119
,,,,,,1.2395727202,1.8120695987
,,,,,,-0.0026764213,0.7385372153
,,,,,,1.8530059827,0.3874795978
,,,,,,0.0862123732,-0.0482810100
,,,,,,0.0763080539,2.0077291973
,,,,,,2.1120724981,1.3874529631
,,,,,,2.0164453093,0.2004339669
,,,,,,0.9859348693,-0.0171565232
,,,,,,-0.0208072092,0.2000313456
,,,,,,0.2320360947,2.0582071538
,,,,,,1.3709882358,-0.0286733970
,,,,,,0.5174799911,0.0528747972
,,,,,,0.0437752942,0.8182923415
,,,,,,2.0996056435,1.3226521140
,,,,,,0.8089606848,1.9760768148
,,,,,,-0.0019257466,0.9223487726
,,,,,,-0.0030658431,0.7844980987
,,,,,,0.9994813426,-0.0047107209
,,,,,,-0.0055756501,1.062383147
,,,,,,0.4434359363,2.0406617728
,,,,,,1.9381306523,0.4872335757
,,,,,,0.4021286774,0.1772587343
,,,,,,-0.1154612996,0.4538776009
,,,,,,0.3439155379,0.1020483403
,,,,,,-0.0464818658,0.3194014563
,,,,,,1.6717910273,-0.0120251783
,,,,,,-0.0075497367,1.5479717033
,,,,,,0.0641268824,0.0262088015
,,,,,,0.8674997653,0.0354048948
,,,,,,1.0044167926,0.0180033088
,,,,,,0.0513868361,0.1290385384
,,,,,,1.3947296722,2.0477075349
,,,,,,-0.0355406349,0.4451749411
,,,,,,0.8565634987,0.0367976137
,,,,,,0.09142247,-0.0376066264
,,,,,,1.9108543455,0.5317684622
,,,,,,1.7977354324,0.2495816651
,,,,,,-0.1776348189,0.5750218951
,,,,,,-0.0034200569,1.3243224588
,,,,,,0.0944147989,0.0990535987
,,,,,,0.0638395105,0.7925526496
,,,,,,0.1978263446,0.2401800998
,,,,,,0.9964562821,0.0190171335
,,,,,,1.2503132559,-0.0074396283
,,,,,,0.7501161706,2.0152113527
,,,,,,0.0725550061,1.9629898421
,,,,,,0.0558579028,1.7607481842
,,,,,,0.8350979928,1.967657665
,,,,,,0.8681989313,0.0337412950
,,,,,,2.0200672777,0.3275222305
,,,,,,0.0756416203,0.1094503812
,,,,,,-0.0581113162,0.1836630873
,,,,,,1.0362594489,-0.005110817
,,,,,,-0.0063709848,1.1941547411
,,,,,,0.0631013495,0.0345393776
,,,,,,1.2525674071,1.8061393577
,,,,,,1.5578685641,-0.033455912
,,,,,,-0.0050821370,1.3017436691
,,,,,,2.0195829763,0.3105369612
,,,,,,0.0910493386,-0.0680542383
,,,,,,1.1872862166,-0.0052841721
,,,,,,0.8884485772,1.9505194699
,,,,,,0.1121174124,1.1300152043
,,,,,,-0.0271102811,0.256088117
,,,,,,-0.0308633307,0.2263204304
,,,,,,0.0662645048,0.0087481916
,,,,,,0.1342588135,0.1171414476
,,,,,,1.2176045265,-0.0237587685
,,,,,,1.435235594,2.0499142498
,,,,,,-0.0026758944,0.8386679856
,,,,,,0.0338988339,0.1627559839
,,,,,,0.5291343124,0.0004170025
,,,,,,0.0869583204,0.1031870225
,,,,,,1.9529346731,0.5642449724
,,,,,,0.007522069,0.5307695509
,,,,,,0.0607770348,0.9531611341
,,,,,,-0.0055746311,0.9965870665
,,,,,,0.9738464166,-0.0044318671
,,,,,,-0.1203557790,0.4634419332
,,,,,,0.183767507,-0.0636648262
,,,,,,0.079435777,0.1073536562
,,,,,,1.3220492322,-0.0224006095
,,,,,,1.0826951387,-0.0056159539
,,,,,,-0.0023047628,1.1844601686
,,,,,,1.9058735545,0.5193667592
,,,,,,-0.0021467036,0.6805344409
,,,,,,0.0180660521,0.3951538595
,,,,,,-0.0061960015,1.4243385846
,,,,,,0.3309267555,0.089169645
,,,,,,1.2699086933,-0.0158025897
,,,,,,1.9541539864,0.6397880179
,,,,,,-0.0017878267,0.7395506591
,,,,,,1.3412692998,-0.0272833807
,,,,,,0.0573952162,0.0798641938
,,,,,,0.0581903348,0.9326520929
,,,,,,-0.0295640567,0.2864647079
,,,,,,-0.2511551693,0.7183311359
,,,,,,0.0251987759,1.3906227181
,,,,,,0.8580048661,0.0369050275
,,,,,,0.1083229754,1.1041992174
,,,,,,1.0465527163,0.013220203
,,,,,,0.0311454714,0.2903052925
,,,,,,-0.0234040264,0.2854845879
,,,,,,2.0966554967,1.3070178237
,,,,,,-0.0125876194,0.3520844127
,,,,,,1.1415760999,1.8570780979
,,,,,,0.0948078984,2.0695963284
,,,,,,1.0909111512,-0.0201483518
,,,,,,-0.3381613452,0.8884184213
,,,,,,-0.0031958326,1.2830052334
,,,,,,0.0020080751,0.2929280149
,,,,,,0.1132165583,0.2662720429
,,,,,,-0.0229070884,0.2734862469
,,,,,,1.3646231137,1.7547575224
,,,,,,0.445298736,0.0891461595
,,,,,,-0.0289803728,0.2412556454
,,,,,,1.2926929326,1.7876994739
,,,,,,1.761558724,-0.0392609602
,,,,,,-0.4100701203,0.3786588297
,,,,,,-0.0023047852,0.6986503851
,,,,,,0.7931189247,-0.0024654126
,,,,,,0.6762404779,-0.0011522713
,,,,,,0.6228465260,0.0396197725
,,,,,,1.6191401788,1.6380588534
,,,,,,-0.0017878514,0.6394193786
,,,,,,-0.0024729342,0.6521274044
,,,,,,-0.0029306728,0.8724306394
,,,,,,-0.0861418253,0.3967224108
,,,,,,0.4407709936,2.0943813081
,,,,,,1.4066798732,-0.0332126267
,,,,,,0.9020561565,1.9461409152
,,,,,,-0.2526001022,0.2916440798
,,,,,,-0.0025612129,1.2138505781
,,,,,,1.9731608980,0.6687791304
,,,,,,0.8242104997,0.1023438179
,,,,,,0.362702925,2.0473621658
,,,,,,0.6424490151,2.0295866512
,,,,,,0.4978764316,0.1477794137
,,,,,,1.1201140417,0.0032608213
,,,,,,-0.2380443424,0.6928050521
,,,,,,1.2771124489,-0.0167174883
,,,,,,1.1112077081,-0.0127411879
,,,,,,0.0034601888,0.2220638068
,,,,,,0.5083096239,0.054084949
,,,,,,-0.0021466804,0.7806657193
,,,,,,-0.0063233303,0.2411457484
,,,,,,1.1114016784,1.8787484757
,,,,,,0.6760719435,0.0597680034
,,,,,,-0.2248442402,0.2762304832
,,,,,,1.5543279350,-0.010747279
,,,,,,0.2153591617,2.0595912704
,,,,,,0.0216005821,0.3668141912
,,,,,,1.3884725234,-0.0308918134
,,,,,,0.8482814842,1.9634042471
,,,,,,-0.0898715654,0.4040007469
,,,,,,0.5776209234,2.0504216032
,,,,,,0.0300635248,0.1702272681
,,,,,,0.0383964046,0.2321724041
,,,,,,1.1940022580,-0.0061427223
,,,,,,0.0149010194,0.1997653468
,,,,,,-0.0191098741,0.1619836725
,,,,,,-0.0058035035,1.0916578875
,,,,,,1.4853600073,-0.0099969077
,,,,,,0.7592248964,0.1283915674
,,,,,,1.0840190174,1.8834569759
,,,,,,0.4680924900,0.0592099265
,,,,,,1.4147051463,2.0487956209
,,,,,,1.9255390559,0.5684063334
,,,,,,2.0358819341,0.9928240884
,,,,,,-0.0825350871,0.3896861303
,,,,,,1.1994478923,1.8505334172
,,,,,,0.7602059078,-0.0107235705
,,,,,,-0.0016211988,0.4582342888
,,,,,,0.0496181998,0.6930109704
,,,,,,0.9578725792,1.928169359
,,,,,,-0.1776448075,0.2500153088
,,,,,,1.4527644677,-0.0096422503
,,,,,,1.7806813285,-0.0398058399
,,,,,,-0.0039545032,1.1536176272
,,,,,,0.7427197842,0.1350158478
,,,,,,0.9606513686,-0.0042882330
,,,,,,0.9381559289,-0.0157951045
,,,,,,1.2991790385,-0.0195167723
,,,,,,1.9666550141,0.6351609492
,,,,,,0.0134158254,0.4324320543
,,,,,,-0.1224508034,0.7975688478
,,,,,,0.0481357932,1.6670266027
,,,,,,0.0072111938,0.2718285665
,,,,,,1.2486763108,-0.0130885545
,,,,,,0.9334257886,-0.0039920075
,,,,,,1.657646509,-0.0118712838
,,,,,,-0.0043035435,1.0229792551
,,,,,,0.7986563036,-0.0118193740
,,,,,,-0.0060084673,1.2232976607
,,,,,,1.1159458904,-0.005977773
,,,,,,0.1816567588,2.0623886971
,,,,,,-0.130013056,0.2235445941
,,,,,,1.3598162410,-0.008631073
,,,,,,0.6255877923,2.0255466619
,,,,,,0.7857290133,0.0591974306
,,,,,,-0.0266734192,0.4092053240
,,,,,,-0.0048610944,1.2529703311
,,,,,,-0.0145093154,0.3598767649
,,,,,,-0.0028020741,0.86070753
,,,,,,1.6438145883,-0.0117208149
,,,,,,2.0411929975,1.0203669939
,,,,,,1.3689633251,-0.0280726281
,,,,,,-0.0034162641,0.8242157725
,,,,,,0.7252650242,0.0777615602
,,,,,,1.5123067189,-0.0321575832
,,,,,,2.0175402191,0.2388588721
,,,,,,-0.0116390522,0.6338711412
,,,,,,1.8747161975,-0.0142329756
,,,,,,0.0274811103,1.4181257139
,,,,,,1.2403204273,-0.0073307481
,,,,,,0.1840982749,0.1100887536
,,,,,,-0.0025612558,0.7280408165
,,,,,,0.7602703973,0.0669818754
,,,,,,-0.003196618,0.7971963664
,,,,,,0.7403160940,-0.0101564868
,,,,,,0.0836402186,0.0658420713
,,,,,,0.9271394356,0.0155895881
,,,,,,-0.0060078612,1.3902909903
,,,,,,0.0442666009,0.1268681103
,,,,,,0.8261789937,0.0467249643
,,,,,,1.444630831,1.7180795043
,,,,,,1.061514573,1.89378636
,,,,,,1.8749367397,0.4422511865
,,,,,,-0.0075497367,1.2150517242
,,,,,,0.4692414850,2.0852688307
,,,,,,-0.0018559482,0.7473540038
,,,,,,0.4115727805,2.1037572309
,,,,,,0.4786132087,0.0577949549
,,,,,,-0.0051386649,0.3218795822
,,,,,,0.4564084075,0.0711757906
,,,,,,0.0556616097,0.9125992097
,,,,,,0.366166378,2.1184777338
,,,,,,0.0150109528,0.5901752581
,,,,,,0.0240400227,0.2035748191
,,,,,,1.1671933019,-0.0027311956
,,,,,,0.303782356,0.0929830782
,,,,,,1.0856908603,0.0076494205
,,,,,,0.0641159157,0.2814302566
,,,,,,0.0353691322,0.5932640275
,,,,,,-0.0029310118,0.7722997188
,,,,,,-0.2682354947,0.3000679156
,,,,,,0.0244794735,1.3819579963
,,,,,,0.9987572681,0.0323466109
,,,,,,0.0478659429,0.1069580629
,,,,,,0.4616654013,0.0704237078
,,,,,,0.030808628,0.7154743245
,,,,,,2.0545372289,1.0893333612
,,,,,,0.0714101222,0.0896110934
,,,,,,-0.0385513742,0.1653420405
,,,,,,0.0949295444,1.0101023054
,,,,,,-0.1892951734,1.0684803010
,,,,,,0.0660541872,0.8080509055
,,,,,,-0.0256118321,0.7463837576
,,,,,,1.0351573058,0.0140888693
,,,,,,-0.0723773619,0.3698773989
,,,,,,1.2556959608,-0.0139923511
,,,,,,-0.0080597168,0.2892657003
,,,,,,-0.0648106253,0.5638434750
,,,,,,1.1471013727,-0.0001631364
,,,,,,0.8931055645,0.0260743579
,,,,,,0.0770538981,-0.0113912181
,,,,,,0.0061900329,0.4903535161
,,,,,,0.6390230201,0.0644742614
,,,,,,0.0390084537,0.2272655904
,,,,,,-0.3621541112,0.9350778972
,,,,,,1.7163032764,-0.0125094221
,,,,,,0.0588313045,0.0624915126
,,,,,,-0.0103409293,0.2489817512
,,,,,,0.4236910003,0.1706201359
,,,,,,0.0371404782,0.7656952649
,,,,,,0.7316980215,2.0167400647
,,,,,,0.6933603795,0.0575614759
,,,,,,0.0886044925,-0.0580474574
,,,,,,-0.0029306927,1.2581091674
,,,,,,0.7967457735,0.0444307331
,,,,,,0.0162430517,0.4593786455
,,,,,,0.9217587015,-0.0153275557
,,,,,,-0.0427161536,0.4742535411
,,,,,,1.0499600209,0.0122034152
,,,,,,0.0207062831,0.2170972249
,,,,,,0.9028950142,0.0230659401
,,,,,,-0.0036649036,1.3553488167
,,,,,,0.0661882708,1.8841025073
,,,,,,-0.6755025741,0.5258356133
,,,,,,-0.1022627228,0.7157431344
,,,,,,-0.1708574884,0.9935632178
,,,,,,-0.1118598908,0.7546296082
,,,,,,0.4042949564,0.0786203756
,,,,,,2.0115508239,0.8669821107
,,,,,,2.0059721349,0.8381704871
,,,,,,-0.0643714064,0.1870690305
,,,,,,-0.0071557664,1.2360279829
,,,,,,-0.0020710495,0.6718646427
,,,,,,0.0341632185,0.2661121891
,,,,,,-0.0003931748,0.5431289476
,,,,,,-0.1794582418,1.0292901318
,,,,,,1.3065843684,1.7813916375
,,,,,,1.9351613975,0.59243194
,,,,,,-0.0063714984,1.4612820002
,,,,,,1.8906865785,0.4814214503
,,,,,,2.0385059645,1.0066076780
,,,,,,0.0711393386,-0.0296740159
,,,,,,1.2776334511,1.8253978417
,,,,,,-0.0462789444,0.1770602805
,,,,,,0.0458912135,0.6669233214
,,,,,,0.5142743967,0.1429294078
,,,,,,0.5821806799,0.0447463979
,,,,,,1.2302946807,-0.0072218089
,,,,,,0.0406369275,1.5768168911
,,,,,,0.8206324463,0.0484028941
,,,,,,0.8782594824,0.0306594101
,,,,,,-0.0016563748,0.8914827247
,,,,,,0.4105951895,0.0777200324
,,,,,,1.1336478306,0.0015363201
,,,,,,-0.0063705382,1.1283596447
,,,,,,-0.0243857104,0.1416986101
,,,,,,-0.3894012155,0.9879853664
,,,,,,-0.0332562605,0.4359068442
,,,,,,0.0056781686,0.5161411013
,,,,,,0.9077606708,0.0215591489
,,,,,,2.0170091081,0.8954147675
,,,,,,1.1586497486,-0.0064423985
,,,,,,-0.0018559482,0.5814287156
,,,,,,1.2900793328,-0.0078721531
,,,,,,1.3274851694,-0.0268905131
,,,,,,-0.0101228998,0.6209017585
,,,,,,0.0262540281,0.1776446344
,,,,,,0.0523142066,0.1223814703
,,,,,,0.0832625641,0.9287619784
,,,,,,0.0071448865,0.3956772979
,,,,,,1.7838742679,0.2153313049
,,,,,,0.10914399,-0.0353956975
,,,,,,-0.0490901121,0.3244851938
,,,,,,2.0230901412,0.1260070911
,,,,,,1.0948709141,1.8840672232
,,,,,,2.0830954802,1.3138237148
,,,,,,-0.0083919489,1.3191983647
,,,,,,-0.0211332505,0.7098616556
,,,,,,0.7199452608,-0.009576277
,,,,,,-0.0021466804,1.1663442252
,,,,,,0.0108691467,0.4528447575
,,,,,,0.0374681712,0.1491299610
,,,,,,1.2843882047,-0.0176401808
,,,,,,-0.0288252601,0.4179328945
,,,,,,0.0150244573,0.4195328432
,,,,,,0.0187941339,0.3893157018
,,,,,,-0.0044286576,1.0632776136
,,,,,,-0.0039876588,1.3897702734
,,,,,,0.0731261007,0.8568448685
,,,,,,-0.1546452906,0.9283406062
,,,,,,0.0405199436,0.6293186515
,,,,,,0.0495049136,0.1431197572
,,,,,,-0.0414255023,0.3095463251
,,,,,,2.0031478902,0.8235923229
,,,,,,2.0140739349,0.1172274147
,,,,,,-0.1216345347,0.2188864903
,,,,,,1.3198586998,-0.0081963386
,,,,,,0.4334305563,0.0634656062
,,,,,,-0.1342903344,0.8454120055
,,,,,,-0.0017213436,0.7319323369
,,,,,,1.2657592762,1.8001174206
,,,,,,0.6955483862,2.0197405611
,,,,,,0.0550946927,0.077640612
,,,,,,0.5955714627,0.1178336330
,,,,,,2.1186626331,1.4214201977
,,,,,,-0.0179067141,0.3290514893
,,,,,,1.7644241161,-0.0130330432
,,,,,,2.0218987837,0.0164938070
,,,,,,1.059811097,-0.0053670050
,,,,,,1.5664302440,-0.0108788702
,,,,,,0.6074304798,-0.0003482401
,,,,,,0.2486118756,2.0568314213
,,,,,,0.4569326952,0.0605225096
,,,,,,-0.0043946934,1.0425895933
,,,,,,0.0487908635,0.1488485398
,,,,,,1.1533641226,1.8516662669
,,,,,,0.0832021588,0.1052597249
,,,,,,0.6768304774,0.0927197556
,,,,,,2.0158767346,0.1804768584
,,,,,,1.382890589,-0.0284694823
,,,,,,0.6602151586,2.0226728619
,,,,,,1.8172644703,0.2982943692
,,,,,,1.047041702,1.8994594602
,,,,,,-0.0034208461,0.8385137030
,,,,,,1.7768174459,0.1973568701
,,,,,,-0.0350297187,0.1708039371
,,,,,,0.0090694109,0.4672703607
,,,,,,0.7100137174,0.0824650013
,,,,,,1.0015076137,1.9141181842
,,,,,,1.7156089492,2.0428114236
,,,,,,0.0111142492,0.2071561846
,,,,,,0.5107879165,2.0719323767
,,,,,,-0.0978039204,0.6976308096
,,,,,,0.4596352550,2.0393175274
,,,,,,-0.0070476548,0.4151879906
,,,,,,-0.0023875063,0.6423377757
,,,,,,0.8615538660,1.9591194105
,,,,,,0.0686272479,0.0227771168
,,,,,,0.0497051396,0.1319396475
,,,,,,-0.0058021180,1.1917862135
,,,,,,0.0224249244,0.5026612935
,,,,,,-0.0207495839,0.2692796654
,,,,,,-0.0015928641,1.1028859958
,,,,,,0.2317159924,0.0888349574
,,,,,,-0.0039882431,1.1710873581
,,,,,,0.0081353763,0.4747598141
,,,,,,0.9702293311,-0.0167090397
,,,,,,0.0242672193,0.3454360657
,,,,,,1.7619142874,0.1603258157
,,,,,,0.9354801561,0.0577190784
,,,,,,0.0116778399,0.427415002
,,,,,,0.0686191868,-0.0097952494
,,,,,,2.0169996810,0.2198843588
,,,,,,-0.2811022811,0.7766801794
,,,,,,0.8881631533,-0.0143703789
,,,,,,0.0416843161,0.1475723859
,,,,,,1.2602794385,-0.0075480375
,,,,,,0.3144102129,0.0784938941
,,,,,,-0.0855030561,0.6477603926
,,,,,,0.0286980766,0.3099160038
,,,,,,1.9974212618,0.7940383149
,,,,,,-0.00560086,0.5848762631
,,,,,,0.0397154732,0.1514008752
,,,,,,0.5243679932,2.0675414072
,,,,,,0.4455376614,0.0620368354
,,,,,,-0.0026860293,0.6835073472
,,,,,,0.6990637330,-0.0089809452
,,,,,,1.1480029228,-0.0217753543
,,,,,,0.0862076459,0.0607559469
,,,,,,0.7376243365,-0.0018924853
,,,,,,0.0381914124,1.5465209857
,,,,,,2.0134372817,0.0948914709
,,,,,,0.0726269445,-0.0399512141
,,,,,,-0.0050833547,1.520429874
,,,,,,0.0197396923,-0.0498659079
,,,,,,0.0111280543,-0.0502022603
,,,,,,0.0023094393,-0.0505465859
,,,,,,-0.0067294016,-0.0508995844
,,,,,,-0.0160024725,-0.0512617025
,,,,,,-0.0255249148,-0.0516335864
,,,,,,-0.0353129551,-0.0520158511
,,,,,,-0.0453840906,-0.0524091877
,,,,,,-0.0557570656,-0.052814173
,,,,,,-0.0664525033,-0.0532318834
,,,,,,-0.0774923561,-0.0536630041
,,,,,,-0.0889006466,-0.054108528
,,,,,,-0.1007034335,-0.0545694618
,,,,,,-0.1129290661,-0.0550468612
,,,,,,-0.1256405667,-0.0555739566
,,,,,,-0.1386995032,-0.0559823347
,,,,,,-0.1524137527,-0.056539932
,,,,,,-0.1667068885,-0.0571298019
,,,,,,-0.1816177099,-0.0577471093
,,,,,,-0.1971798757,-0.0583797483
,,,,,,-0.2133045155,-0.0589141706
,,,,,,-0.2304290391,-0.0596598240
,,,,,,-0.2480919725,-0.0602013579
,,,,,,-0.2670670577,-0.0610735563
,,,,,,-0.2866163100,-0.0616718183
,,,,,,-0.3077879176,-0.0626757004
,,,,,,-0.329659716,-0.0633804247
,,,,,,-0.3534257501,-0.0644980138
,,,,,,-0.3781791656,-0.0653640412
,,,,,,-0.4043953854,-0.0662014662
,,,,,,-0.4333445357,-0.0676309907
,,,,,,-0.4635795872,-0.0687159088
,,,,,,-0.4959330461,-0.0698144533
,,,,,,-0.5319103194,-0.0715415772
,,,,,,-0.5700355576,-0.0729957852
,,,,,,-0.6113319327,-0.0745181818
,,,,,,-0.6562628967,-0.0761293461
,,,,,,-0.2582922738,-0.5125913284
,,,,,,-0.2919934273,-0.535300589
,,,,,,-0.4487903131,0.9788607212
,,,,,,-0.4066721866,0.9593637409
,,,,,,-0.3681852574,0.9415455345
,,,,,,-0.3328546873,0.9251838372
,,,,,,-0.3002818428,0.9100898574
,,,,,,-0.2701350896,0.8961081745
,,,,,,-0.2422488024,0.8832490998
,,,,,,-0.2161893774,0.8711667727
,,,,,,-0.1918952113,0.8599442897
,,,,,,-0.1690928312,0.8493746178
,,,,,,-0.1477051045,0.8394892837
,,,,,,-0.1275335026,0.8301357435
,,,,,,-0.1085239652,0.8213517627
,,,,,,-0.0905047525,0.8129854381
,,,,,,-0.0734621143,0.8051164394
,,,,,,-0.7005547096,0.4978639013
,,,,,,-0.6510451848,0.5034737159
,,,,,,-0.6061875091,0.5085533845
,,,,,,-0.5653272677,0.5131757363
,,,,,,-0.5279291628,0.5174011411
,,,,,,-0.4935456901,0.5212785811
,,,,,,-0.4618039623,0.5248492105
,,,,,,-0.4323883474,0.5281470886
,,,,,,-0.4050307228,0.5312007832
,,,,,,-0.3789962373,0.5338402671
,,,,,,-0.3553662444,0.5365718411
,,,,,,-0.3331691037,0.5391196409
,,,,,,-0.3122614306,0.5414988955
,,,,,,-0.2925156311,0.5437216045
,,,,,,-0.2735493584,0.5456660086
,,,,,,-0.2560265093,0.5477114654
,,,,,,-0.2393487618,0.5496257665
,,,,,,-0.2231633405,0.5512611577
,,,,,,-0.2081622794,0.5530417403
,,,,,,-0.1937854355,0.5547046239
,,,,,,-0.1798177396,0.5561512046
,,,,,,-0.1667204174,0.5577019261
,,,,,,-0.1539148234,0.5590225083
,,,,,,-0.1418864024,0.560466369
,,,,,,-0.1301026119,0.5616985854
,,,,,,-0.1189680534,0.5630350311
,,,,,,-0.1080747496,0.5642017018
,,,,,,-0.0976848348,0.5654227257
,,,,,,-0.0875634544,0.5665361758
,,,,,,-0.0777672326,0.5676067927
,,,,,,-0.0682823479,0.5686434731
,,,,,,-0.0590943179,0.5696536761
,,,,,,-0.0502563439,0.5707092928
,,,,,,-0.0415884622,0.5716573746
,,,,,,-0.0331757697,0.5725954261
,,,,,,-0.0249872785,0.5735093452
,,,,,,-0.0170086962,0.5743999447
,,,,,,-0.0092272376,0.5752684824
,,,,,,-0.0016311409,0.5761163029
,,,,,,0.0057910523,0.576944085
,,,,,,0.0130485456,0.5777543278
,,,,,,0.0201523920,0.5785463493
,,,,,,0.027109967,0.5793233820
,,,,,,0.0339315328,0.5800840428
,,,,,,0.0406235879,0.5808313754
,,,,,,0.0471950632,0.5815642653
,,,,,,0.0536518742,0.5822853956
,,,,,,0.0600019613,0.5829937052
,,,,,,-0.6595709251,-0.0593429967
,,,,,,-0.6115921947,-0.0229898874
,,,,,,-0.570879777,0.0085707755
,,,,,,-0.5342791605,0.0369048337
,,,,,,-0.5011992485,0.0624862842
,,,,,,-0.4711495732,0.0857044471
,,,,,,-0.4437240361,0.1068801810
,,,,,,-0.4185858355,0.1262794394
,,,,,,-0.3954514129,0.1441249845
,,,,,,-0.3740809139,0.1606045103
,,,,,,-0.3542714573,0.1758768846
,,,,,,-0.3358492192,0.1900777059
,,,,,,-0.3186633015,0.2033235414
,,,,,,-0.3025853736,0.2157144788
,,,,,,-0.2875030864,0.2273374276
,,,,,,-0.2733188213,0.2382679892
,,,,,,-0.2599474973,0.2485722373
,,,,,,-0.2473133488,0.2583083105
,,,,,,-0.2353492795,0.2675274477
,,,,,,-0.2239974666,0.2762748608
,,,,,,-0.2132059268,0.2845907874
,,,,,,-0.2029277039,0.2925111167
,,,,,,-0.1929115554,0.3000679156
,,,,,,-0.1835549433,0.3072865608
,,,,,,-0.1745977827,0.3141968145
,,,,,,-0.1660104685,0.3208219934
,,,,,,-0.1577670052,0.3271832896
,,,,,,-0.1498411969,0.3332997923
,,,,,,-0.1422081636,0.3391886620
,,,,,,-0.1348523748,0.3448662599
,,,,,,-0.1277512478,0.3503466935
,,,,,,-0.1208897458,0.3556435236
,,,,,,-0.1142522725,0.3607690241
,,,,,,-0.1078224387,0.3657341029
,,,,,,-0.1015872383,0.3705491284
,,,,,,-0.0955346553,0.3752236943
,,,,,,-0.0896525288,0.379766436
,,,,,,-0.0839305524,0.3841855593
,,,,,,-0.0783590076,0.3884886558
,,,,,,-0.0729272710,0.3926823061
,,,,,,-0.0676270437,0.3967730456
,,,,,,-0.0624501477,0.4007668303
,,,,,,-0.0573886318,0.4046690886
,,,,,,-0.0523907457,0.4084678440
,,,,,,-0.0475609469,0.412210107
,,,,,,-0.0428251406,0.4158756189
,,,,,,-0.0381776459,0.4194686107
,,,,,,-0.0336121482,0.4229926061
,,,,,,-0.0290909109,0.4264353361
,,,,,,-0.0246986829,0.4298437296
,,,,,,-0.020371659,0.4331932546
,,,,,,-0.0160654808,0.4364646191
,,,,,,-0.0118820967,0.4397190036
,,,,,,-0.0077489217,0.4429222888
,,,,,,-0.0036344318,0.4460593353
,,,,,,0.0003828331,0.4491834864
,,,,,,0.0043952183,0.4522407172
,,,,,,0.0083141024,0.4552945235
,,,,,,0.0122324851,0.4582857647
,,,,,,0.0160698604,0.4612763446
,,,,,,0.0199038716,0.4642135249
,,,,,,0.0236773391,0.4671452551
,,,,,,0.0274380543,0.4700381323
,,,,,,0.0311718271,0.4729071928
,,,,,,0.0348787923,0.4757564450
,,,,,,0.0385611702,0.4785881398
,,,,,,0.0422019308,0.4814230539
,,,,,,0.045842022,0.4842265692
,,,,,,0.0494734394,0.4870093431
,,,,,,0.0530795345,0.4897926157
,,,,,,0.0566732921,0.4925674839
,,,,,,0.0602574588,0.4953351601
,,,,,,0.0638353556,0.4980960472
,,,,,,0.0674158412,0.5008434845
,,,,,,0.0709824074,0.5036020419
,,,,,,0.0745611807,0.5063431231
,,,,,,0.0781257411,0.5091058674
,,,,,,0.0817090458,0.5118503569
,,,,,,0.0852819328,0.5146223300
,,,,,,0.0888770696,0.5173792771
,,,,,,0.0924685321,0.5201654305
,,,,,,0.0960837187,0.5229432491
,,,,,,-0.2762741883,-0.542518423
,,,,,,-0.2406998534,-0.4532132792
,,,,,,-0.2138677960,-0.3834320319
,,,,,,-0.189088751,-0.3212597709
,,,,,,-0.169826741,-0.2709465745
,,,,,,-0.1516633856,-0.2252491016
,,,,,,-0.1370055737,-0.1869671214
,,,,,,-0.1231634137,-0.151962617
,,,,,,-0.1114658015,-0.1216090254
,,,,,,-0.1005809877,-0.0939047959
,,,,,,-0.0907461154,-0.0689097717
,,,,,,-0.0818422166,-0.0462693164
,,,,,,-0.0737579900,-0.0256739002
,,,,,,-0.0666410836,-0.0071140721
,,,,,,-0.0598297323,0.0102371195
,,,,,,-0.0535756689,0.0262210919
